Name,Code,Org_Latitude,Org_Longitude,Org_Altitude,Correct_Latitude,Correct_Longitude,Correct_Altitude,Latitude,Longitude,Altitude,AntennaHeight,Northing,Easting,Height,State,Satellite_Lock,Satellite_View,PDOP,HRMS,VRMS,Age,Date,Time,Base_ID,Base_Latitude,Base_Longitude,Base_Altitude,Base_Distance,CompensationMode,InclineAngle,AzimuthAngle,Correct_n,Correct_e,Correct_h
1,,045d28m39.7365900000s,009d13m32.8375260000s,161.952,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.7365900000s,009d13m32.8375260000s,159.876,2.076,5036044.347,517647.070,159.876,FIXED,29,35,0.870,0.014,0.017,1.0,2023-11-13,11:16:17,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,279.512,0,0.00000000,270.00000000,0.000,0.000,0.000
2,,045d28m39.6982800000s,009d13m32.8889760000s,162.029,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6982800000s,009d13m32.8889760000s,159.953,2.076,5036043.168,517648.190,159.953,FIXED,31,35,0.890,0.014,0.017,0.0,2023-11-13,11:16:39,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,278.749,0,0.00000000,270.00000000,0.000,0.000,0.000
3,,045d28m39.6745140000s,009d13m32.9515500000s,162.047,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6745140000s,009d13m32.9515500000s,159.971,2.076,5036042.439,517649.551,159.971,FIXED,27,35,0.920,0.014,0.017,0.0,2023-11-13,11:16:41,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,277.647,0,0.00000000,270.00000000,0.000,0.000,0.000
4,,045d28m39.6505500000s,009d13m33.0141480000s,162.072,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6505500000s,009d13m33.0141480000s,159.996,2.076,5036041.703,517650.912,159.996,FIXED,30,35,0.920,0.014,0.017,0.0,2023-11-13,11:16:43,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,276.549,0,0.00000000,270.00000000,0.000,0.000,0.000
5,,045d28m39.6266220000s,009d13m33.0731580000s,162.065,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6266220000s,009d13m33.0731580000s,159.989,2.076,5036040.968,517652.195,159.989,FIXED,30,35,0.900,0.014,0.017,0.0,2023-11-13,11:16:45,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,275.533,0,0.00000000,270.00000000,0.000,0.000,0.000
6,,045d28m39.6061980000s,009d13m33.1280340000s,162.071,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6061980000s,009d13m33.1280340000s,159.995,2.076,5036040.341,517653.388,159.995,FIXED,29,35,0.830,0.015,0.018,0.0,2023-11-13,11:16:47,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,274.574,0,0.00000000,270.00000000,0.000,0.000,0.000
7,,045d28m39.5919660000s,009d13m33.1852740000s,162.089,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5919660000s,009d13m33.1852740000s,160.013,2.076,5036039.905,517654.632,160.013,FIXED,29,35,0.900,0.016,0.019,0.0,2023-11-13,11:16:49,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,273.514,0,0.00000000,270.00000000,0.000,0.000,0.000
8,,045d28m39.5717460000s,009d13m33.2460480000s,162.110,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5717460000s,009d13m33.2460480000s,160.034,2.076,5036039.285,517655.953,160.034,FIXED,30,34,0.860,0.014,0.017,0.0,2023-11-13,11:16:51,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,272.436,0,0.00000000,270.00000000,0.000,0.000,0.000
9,,045d28m39.5532780000s,009d13m33.3035520000s,162.109,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5532780000s,009d13m33.3035520000s,160.033,2.076,5036038.719,517657.203,160.033,FIXED,30,34,0.860,0.014,0.017,0.0,2023-11-13,11:16:53,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,271.416,0,0.00000000,270.00000000,0.000,0.000,0.000
10,,045d28m39.5354280000s,009d13m33.3630420000s,162.112,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5354280000s,009d13m33.3630420000s,160.036,2.076,5036038.172,517658.496,160.036,FIXED,30,34,0.870,0.014,0.017,0.0,2023-11-13,11:16:55,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,270.352,0,0.00000000,270.00000000,0.000,0.000,0.000
11,,045d28m39.5153160000s,009d13m33.4260840000s,162.144,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5153160000s,009d13m33.4260840000s,160.068,2.076,5036037.555,517659.867,160.068,FIXED,30,34,0.860,0.014,0.017,0.0,2023-11-13,11:16:57,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,269.235,0,0.00000000,270.00000000,0.000,0.000,0.000
12,,045d28m39.4989120000s,009d13m33.4857420000s,162.162,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4989120000s,009d13m33.4857420000s,160.086,2.076,5036037.052,517661.164,160.086,FIXED,30,34,0.870,0.014,0.017,0.0,2023-11-13,11:16:59,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,268.159,0,0.00000000,270.00000000,0.000,0.000,0.000
13,,045d28m39.4784940000s,009d13m33.5431980000s,162.154,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4784940000s,009d13m33.5431980000s,160.078,2.076,5036036.426,517662.413,160.078,FIXED,28,34,0.890,0.014,0.017,0.0,2023-11-13,11:17:01,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,267.172,0,0.00000000,270.00000000,0.000,0.000,0.000
14,,045d28m39.4601520000s,009d13m33.6060240000s,162.164,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4601520000s,009d13m33.6060240000s,160.088,2.076,5036035.863,517663.778,160.088,FIXED,28,34,0.840,0.014,0.017,0.0,2023-11-13,11:17:03,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,266.057,0,0.00000000,270.00000000,0.000,0.000,0.000
15,,045d28m39.4399860000s,009d13m33.6648360000s,162.169,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4399860000s,009d13m33.6648360000s,160.093,2.076,5036035.245,517665.057,160.093,FIXED,30,33,0.890,0.014,0.017,0.0,2023-11-13,11:17:05,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,265.045,0,0.00000000,270.00000000,0.000,0.000,0.000
16,,045d28m39.4194360000s,009d13m33.7265100000s,162.190,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4194360000s,009d13m33.7265100000s,160.114,2.076,5036034.614,517666.398,160.114,FIXED,30,33,0.840,0.014,0.017,0.0,2023-11-13,11:17:07,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,263.981,0,0.00000000,270.00000000,0.000,0.000,0.000
17,,045d28m39.4000440000s,009d13m33.7898460000s,162.181,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4000440000s,009d13m33.7898460000s,160.105,2.076,5036034.020,517667.774,160.105,FIXED,30,34,0.840,0.014,0.017,0.0,2023-11-13,11:17:09,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,262.879,0,0.00000000,270.00000000,0.000,0.000,0.000
18,,045d28m39.3798060000s,009d13m33.8535000000s,162.204,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3798060000s,009d13m33.8535000000s,160.128,2.076,5036033.399,517669.158,160.128,FIXED,30,34,0.840,0.014,0.017,0.0,2023-11-13,11:17:11,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,261.779,0,0.00000000,270.00000000,0.000,0.000,0.000
19,,045d28m39.3595440000s,009d13m33.9199740000s,162.208,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3595440000s,009d13m33.9199740000s,160.132,2.076,5036032.778,517670.603,160.132,FIXED,30,34,0.840,0.014,0.017,0.0,2023-11-13,11:17:13,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,260.628,0,0.00000000,270.00000000,0.000,0.000,0.000
20,,045d28m39.3438720000s,009d13m33.9879420000s,162.225,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3438720000s,009d13m33.9879420000s,160.149,2.076,5036032.298,517672.080,160.149,FIXED,30,34,0.840,0.014,0.017,0.0,2023-11-13,11:17:15,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,259.403,0,0.00000000,270.00000000,0.000,0.000,0.000
21,,045d28m39.3292320000s,009d13m34.0552800000s,162.255,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3292320000s,009d13m34.0552800000s,160.179,2.076,5036031.851,517673.543,160.179,FIXED,30,34,0.840,0.014,0.017,0.0,2023-11-13,11:17:17,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,258.182,0,0.00000000,270.00000000,0.000,0.000,0.000
22,,045d28m39.3157920000s,009d13m34.1216700000s,162.251,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3157920000s,009d13m34.1216700000s,160.175,2.076,5036031.440,517674.986,160.175,FIXED,30,34,0.890,0.014,0.017,0.0,2023-11-13,11:17:19,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,256.975,0,0.00000000,270.00000000,0.000,0.000,0.000
23,,045d28m39.3036300000s,009d13m34.1871180000s,162.249,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3036300000s,009d13m34.1871180000s,160.173,2.076,5036031.069,517676.408,160.173,FIXED,29,33,0.860,0.014,0.017,0.0,2023-11-13,11:17:21,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,255.776,0,0.00000000,270.00000000,0.000,0.000,0.000
24,,045d28m39.2970060000s,009d13m34.2520200000s,162.267,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2970060000s,009d13m34.2520200000s,160.191,2.076,5036030.868,517677.817,160.191,FIXED,28,34,0.890,0.014,0.017,0.0,2023-11-13,11:17:23,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,254.530,0,0.00000000,270.00000000,0.000,0.000,0.000
25,,045d28m39.2891340000s,009d13m34.3217100000s,162.263,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2891340000s,009d13m34.3217100000s,160.187,2.076,5036030.629,517679.331,160.187,FIXED,30,34,0.920,0.014,0.017,0.0,2023-11-13,11:17:25,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,253.206,0,0.00000000,270.00000000,0.000,0.000,0.000
26,,045d28m39.2769660000s,009d13m34.3942260000s,162.311,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2769660000s,009d13m34.3942260000s,160.235,2.076,5036030.258,517680.906,160.235,FIXED,29,34,0.860,0.014,0.017,0.0,2023-11-13,11:17:27,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,251.866,0,0.00000000,270.00000000,0.000,0.000,0.000
27,,045d28m39.2724240000s,009d13m34.4675580000s,162.319,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2724240000s,009d13m34.4675580000s,160.243,2.076,5036030.123,517682.499,160.243,FIXED,29,34,0.860,0.014,0.017,0.0,2023-11-13,11:17:29,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,250.436,0,0.00000000,270.00000000,0.000,0.000,0.000
28,,045d28m39.2690940000s,009d13m34.5392520000s,162.369,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2690940000s,009d13m34.5392520000s,160.293,2.076,5036030.024,517684.056,160.293,FIXED,28,34,0.860,0.014,0.017,0.0,2023-11-13,11:17:31,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,249.022,0,0.00000000,270.00000000,0.000,0.000,0.000
29,,045d28m39.2664960000s,009d13m34.6070160000s,162.388,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2664960000s,009d13m34.6070160000s,160.312,2.076,5036029.948,517685.527,160.312,FIXED,28,34,0.970,0.014,0.017,0.0,2023-11-13,11:17:33,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,247.685,0,0.00000000,270.00000000,0.000,0.000,0.000
30,,045d28m39.2647620000s,009d13m34.6715760000s,162.396,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2647620000s,009d13m34.6715760000s,160.320,2.076,5036029.899,517686.929,160.320,FIXED,27,33,0.950,0.014,0.017,0.0,2023-11-13,11:17:35,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,246.405,0,0.00000000,270.00000000,0.000,0.000,0.000
31,,045d28m39.2689620000s,009d13m34.7383200000s,162.429,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2689620000s,009d13m34.7383200000s,160.353,2.076,5036030.032,517688.378,160.353,FIXED,28,33,0.910,0.014,0.017,0.0,2023-11-13,11:17:37,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,245.014,0,0.00000000,270.00000000,0.000,0.000,0.000
32,,045d28m39.2738640000s,009d13m34.8090900000s,162.438,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2738640000s,009d13m34.8090900000s,160.362,2.076,5036030.188,517689.914,160.362,FIXED,27,33,0.910,0.014,0.017,0.0,2023-11-13,11:17:39,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,243.538,0,0.00000000,270.00000000,0.000,0.000,0.000
33,,045d28m39.2739000000s,009d13m34.8793320000s,162.424,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2739000000s,009d13m34.8793320000s,160.348,2.076,5036030.193,517691.439,160.348,FIXED,28,33,0.910,0.014,0.017,0.0,2023-11-13,11:17:41,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,242.130,0,0.00000000,270.00000000,0.000,0.000,0.000
34,,045d28m39.2772240000s,009d13m34.9488780000s,162.446,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2772240000s,009d13m34.9488780000s,160.370,2.076,5036030.300,517692.948,160.370,FIXED,28,34,0.900,0.014,0.017,0.0,2023-11-13,11:17:43,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,240.697,0,0.00000000,270.00000000,0.000,0.000,0.000
35,,045d28m39.2817360000s,009d13m35.0250960000s,162.453,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2817360000s,009d13m35.0250960000s,160.377,2.076,5036030.444,517694.602,160.377,FIXED,27,33,0.860,0.014,0.017,0.0,2023-11-13,11:17:45,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,239.120,0,0.00000000,270.00000000,0.000,0.000,0.000
36,,045d28m39.2855160000s,009d13m35.0867100000s,162.487,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2855160000s,009d13m35.0867100000s,160.411,2.076,5036030.565,517695.940,160.411,FIXED,29,33,0.860,0.014,0.017,0.0,2023-11-13,11:17:47,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,237.840,0,0.00000000,270.00000000,0.000,0.000,0.000
37,,045d28m39.2896020000s,009d13m35.1559860000s,162.492,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2896020000s,009d13m35.1559860000s,160.416,2.076,5036030.695,517697.443,160.416,FIXED,29,33,0.860,0.014,0.017,0.0,2023-11-13,11:17:49,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,236.408,0,0.00000000,270.00000000,0.000,0.000,0.000
38,,045d28m39.2950500000s,009d13m35.2235640000s,162.488,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2950500000s,009d13m35.2235640000s,160.412,2.076,5036030.867,517698.910,160.412,FIXED,28,34,0.910,0.014,0.017,0.0,2023-11-13,11:17:51,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,234.997,0,0.00000000,270.00000000,0.000,0.000,0.000
39,,045d28m39.3040320000s,009d13m35.2872960000s,162.531,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3040320000s,009d13m35.2872960000s,160.455,2.076,5036031.148,517700.293,160.455,FIXED,28,32,0.910,0.014,0.017,0.0,2023-11-13,11:17:53,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,233.616,0,0.00000000,270.00000000,0.000,0.000,0.000
40,,045d28m39.3077220000s,009d13m35.3495940000s,162.573,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3077220000s,009d13m35.3495940000s,160.497,2.076,5036031.266,517701.645,160.497,FIXED,28,32,0.910,0.014,0.017,0.0,2023-11-13,11:17:55,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,232.326,0,0.00000000,270.00000000,0.000,0.000,0.000
41,,045d28m39.3156540000s,009d13m35.4159900000s,162.583,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3156540000s,009d13m35.4159900000s,160.507,2.076,5036031.515,517703.086,160.507,FIXED,28,33,0.910,0.014,0.017,0.0,2023-11-13,11:17:57,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,230.910,0,0.00000000,270.00000000,0.000,0.000,0.000
42,,045d28m39.3252780000s,009d13m35.4798120000s,162.595,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3252780000s,009d13m35.4798120000s,160.519,2.076,5036031.816,517704.471,160.519,FIXED,28,32,0.910,0.014,0.017,0.0,2023-11-13,11:17:59,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,229.525,0,0.00000000,270.00000000,0.000,0.000,0.000
43,,045d28m39.3390480000s,009d13m35.5444680000s,162.595,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3390480000s,009d13m35.5444680000s,160.519,2.076,5036032.245,517705.873,160.519,FIXED,28,32,0.910,0.014,0.017,0.0,2023-11-13,11:18:01,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,228.078,0,0.00000000,270.00000000,0.000,0.000,0.000
44,,045d28m39.3502620000s,009d13m35.5943400000s,162.621,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3502620000s,009d13m35.5943400000s,160.545,2.076,5036032.594,517706.955,160.545,FIXED,28,33,0.900,0.014,0.017,0.0,2023-11-13,11:18:03,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,226.952,0,0.00000000,270.00000000,0.000,0.000,0.000
45,,045d28m39.3584220000s,009d13m35.6396520000s,162.639,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3584220000s,009d13m35.6396520000s,160.563,2.076,5036032.848,517707.938,160.563,FIXED,29,33,0.910,0.014,0.017,0.0,2023-11-13,11:18:06,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,225.952,0,0.00000000,270.00000000,0.000,0.000,0.000
46,,045d28m39.3726900000s,009d13m35.6903280000s,162.650,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3726900000s,009d13m35.6903280000s,160.574,2.076,5036033.292,517709.037,160.574,FIXED,29,33,0.900,0.014,0.017,0.0,2023-11-13,11:18:13,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,224.777,0,0.00000000,270.00000000,0.000,0.000,0.000
47,,045d28m39.3889380000s,009d13m35.7392940000s,162.707,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3889380000s,009d13m35.7392940000s,160.631,2.076,5036033.796,517710.099,160.631,FIXED,29,33,0.900,0.014,0.017,0.0,2023-11-13,11:18:16,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,223.605,0,0.00000000,270.00000000,0.000,0.000,0.000
48,,045d28m39.4069380000s,009d13m35.7971940000s,162.757,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4069380000s,009d13m35.7971940000s,160.681,2.076,5036034.355,517711.354,160.681,FIXED,29,34,0.890,0.014,0.017,0.0,2023-11-13,11:18:19,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,222.237,0,0.00000000,270.00000000,0.000,0.000,0.000
49,,045d28m39.4203360000s,009d13m35.8403580000s,162.750,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4203360000s,009d13m35.8403580000s,160.674,2.076,5036034.771,517712.290,160.674,FIXED,30,34,0.890,0.014,0.017,0.0,2023-11-13,11:18:21,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,221.223,0,0.00000000,270.00000000,0.000,0.000,0.000
50,,045d28m39.4327200000s,009d13m35.8866420000s,162.788,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4327200000s,009d13m35.8866420000s,160.712,2.076,5036035.156,517713.294,160.712,FIXED,29,34,0.940,0.014,0.017,0.0,2023-11-13,11:18:23,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,220.153,0,0.00000000,270.00000000,0.000,0.000,0.000
51,,045d28m39.4501260000s,009d13m35.9314260000s,162.807,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4501260000s,009d13m35.9314260000s,160.731,2.076,5036035.696,517714.265,160.731,FIXED,29,34,0.940,0.014,0.017,0.0,2023-11-13,11:18:25,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,219.057,0,0.00000000,270.00000000,0.000,0.000,0.000
52,,045d28m39.4663800000s,009d13m35.9807460000s,162.829,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4663800000s,009d13m35.9807460000s,160.753,2.076,5036036.201,517715.334,160.753,FIXED,29,35,0.860,0.014,0.017,0.0,2023-11-13,11:18:27,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,217.884,0,0.00000000,270.00000000,0.000,0.000,0.000
53,,045d28m39.4845780000s,009d13m36.0229740000s,162.833,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4845780000s,009d13m36.0229740000s,160.757,2.076,5036036.765,517716.249,160.757,FIXED,29,35,0.880,0.014,0.017,0.0,2023-11-13,11:18:29,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,216.832,0,0.00000000,270.00000000,0.000,0.000,0.000
54,,045d28m39.4983600000s,009d13m36.0653820000s,162.855,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4983600000s,009d13m36.0653820000s,160.779,2.076,5036037.193,517717.169,160.779,FIXED,29,35,0.840,0.014,0.017,0.0,2023-11-13,11:18:31,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,215.825,0,0.00000000,270.00000000,0.000,0.000,0.000
55,,045d28m39.5194800000s,009d13m36.1074660000s,162.865,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5194800000s,009d13m36.1074660000s,160.789,2.076,5036037.847,517718.081,160.789,FIXED,30,35,0.940,0.014,0.017,0.0,2023-11-13,11:18:33,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,214.742,0,0.00000000,270.00000000,0.000,0.000,0.000
56,,045d28m39.5380260000s,009d13m36.1474500000s,162.852,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5380260000s,009d13m36.1474500000s,160.776,2.076,5036038.422,517718.947,160.776,FIXED,28,35,0.940,0.014,0.017,0.0,2023-11-13,11:18:35,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,213.733,0,0.00000000,270.00000000,0.000,0.000,0.000
57,,045d28m39.5588520000s,009d13m36.1885620000s,162.875,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5588520000s,009d13m36.1885620000s,160.799,2.076,5036039.067,517719.838,160.799,FIXED,29,35,0.940,0.014,0.017,0.0,2023-11-13,11:18:37,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,212.671,0,0.00000000,270.00000000,0.000,0.000,0.000
58,,045d28m39.5837520000s,009d13m36.2390580000s,162.899,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5837520000s,009d13m36.2390580000s,160.823,2.076,5036039.839,517720.932,160.823,FIXED,30,35,0.930,0.014,0.017,0.0,2023-11-13,11:18:39,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,211.376,0,0.00000000,270.00000000,0.000,0.000,0.000
59,,045d28m39.6111180000s,009d13m36.2811120000s,162.914,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6111180000s,009d13m36.2811120000s,160.838,2.076,5036040.686,517721.843,160.838,FIXED,30,35,1.010,0.014,0.017,0.0,2023-11-13,11:18:41,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,210.223,0,0.00000000,270.00000000,0.000,0.000,0.000
60,,045d28m39.6420300000s,009d13m36.3149280000s,162.901,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6420300000s,009d13m36.3149280000s,160.825,2.076,5036041.642,517722.574,160.825,FIXED,30,35,0.930,0.014,0.017,0.0,2023-11-13,11:18:43,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,209.199,0,0.00000000,270.00000000,0.000,0.000,0.000
61,,045d28m39.6736320000s,009d13m36.3406440000s,162.951,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6736320000s,009d13m36.3406440000s,160.875,2.076,5036042.619,517723.130,160.875,FIXED,30,29,0.930,0.014,0.017,0.0,2023-11-13,11:18:45,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,208.322,0,0.00000000,270.00000000,0.000,0.000,0.000
62,,045d28m39.7083000000s,009d13m36.3643860000s,162.917,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.7083000000s,009d13m36.3643860000s,160.841,2.076,5036043.690,517723.642,160.841,FIXED,29,35,0.930,0.014,0.017,0.0,2023-11-13,11:18:47,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,207.464,0,0.00000000,270.00000000,0.000,0.000,0.000
63,,045d28m39.7390800000s,009d13m36.3820980000s,162.950,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.7390800000s,009d13m36.3820980000s,160.874,2.076,5036044.641,517724.024,160.874,FIXED,30,34,1.010,0.014,0.017,0.0,2023-11-13,11:18:49,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,206.764,0,0.00000000,270.00000000,0.000,0.000,0.000
64,,045d28m39.7771500000s,009d13m36.4127760000s,162.949,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.7771500000s,009d13m36.4127760000s,160.873,2.076,5036045.818,517724.687,160.873,FIXED,30,34,0.930,0.014,0.017,0.0,2023-11-13,11:18:52,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,205.732,0,0.00000000,270.00000000,0.000,0.000,0.000
65,,045d28m39.8151180000s,009d13m36.4403100000s,162.941,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.8151180000s,009d13m36.4403100000s,160.865,2.076,5036046.991,517725.281,160.865,FIXED,30,34,0.930,0.014,0.017,0.0,2023-11-13,11:18:55,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,204.770,0,0.00000000,270.00000000,0.000,0.000,0.000
66,,045d28m39.8575980000s,009d13m36.4676100000s,162.931,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.8575980000s,009d13m36.4676100000s,160.855,2.076,5036048.304,517725.870,160.855,FIXED,31,28,0.920,0.014,0.017,0.0,2023-11-13,11:18:58,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,203.768,0,0.00000000,270.00000000,0.000,0.000,0.000
