Name,Code,Org_Latitude,Org_Longitude,Org_Altitude,Correct_Latitude,Correct_Longitude,Correct_Altitude,Latitude,Longitude,Altitude,AntennaHeight,Northing,Easting,Height,State,Satellite_Lock,Satellite_View,PDOP,HRMS,VRMS,Age,Date,Time,Base_ID,Base_Latitude,Base_Longitude,Base_Altitude,Base_Distance,CompensationMode,InclineAngle,AzimuthAngle,Correct_n,Correct_e,Correct_h
209,,045d28m39.3656760000s,009d13m33.9087600000s,162.234,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3656760000s,009d13m33.9087600000s,160.158,2.076,5036032.966,517670.359,160.158,FIXED,30,32,0.890,0.014,0.017,0.0,2023-11-13,11:36:20,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,260.791,0,0.00000000,270.00000000,0.000,0.000,0.000
210,,045d28m39.3819120000s,009d13m33.8575980000s,162.236,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3819120000s,009d13m33.8575980000s,160.160,2.076,5036033.464,517669.247,160.160,FIXED,30,32,0.860,0.014,0.017,0.0,2023-11-13,11:36:22,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,261.670,0,0.00000000,270.00000000,0.000,0.000,0.000
211,,045d28m39.3978300000s,009d13m33.8030340000s,162.218,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3978300000s,009d13m33.8030340000s,160.142,2.076,5036033.952,517668.061,160.142,FIXED,29,33,0.860,0.014,0.017,0.0,2023-11-13,11:36:24,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,262.627,0,0.00000000,270.00000000,0.000,0.000,0.000
212,,045d28m39.4147560000s,009d13m33.7500060000s,162.209,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4147560000s,009d13m33.7500060000s,160.133,2.076,5036034.471,517666.908,160.133,FIXED,29,33,0.840,0.014,0.017,0.0,2023-11-13,11:36:26,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,263.544,0,0.00000000,270.00000000,0.000,0.000,0.000
213,,045d28m39.4315740000s,009d13m33.6991980000s,162.208,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4315740000s,009d13m33.6991980000s,160.132,2.076,5036034.987,517665.804,160.132,FIXED,29,33,0.860,0.014,0.017,0.0,2023-11-13,11:36:28,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,264.419,0,0.00000000,270.00000000,0.000,0.000,0.000
214,,045d28m39.4477260000s,009d13m33.6479940000s,162.205,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4477260000s,009d13m33.6479940000s,160.129,2.076,5036035.482,517664.691,160.129,FIXED,31,33,0.880,0.014,0.017,0.0,2023-11-13,11:36:30,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,265.311,0,0.00000000,270.00000000,0.000,0.000,0.000
215,,045d28m39.4660740000s,009d13m33.5980800000s,162.188,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4660740000s,009d13m33.5980800000s,160.112,2.076,5036036.046,517663.605,160.112,FIXED,28,33,0.870,0.014,0.017,0.0,2023-11-13,11:36:32,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,266.160,0,0.00000000,270.00000000,0.000,0.000,0.000
216,,045d28m39.4822140000s,009d13m33.5472540000s,162.199,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4822140000s,009d13m33.5472540000s,160.123,2.076,5036036.541,517662.500,160.123,FIXED,28,33,0.870,0.014,0.017,0.0,2023-11-13,11:36:34,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,267.048,0,0.00000000,270.00000000,0.000,0.000,0.000
217,,045d28m39.4991040000s,009d13m33.4977720000s,162.199,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4991040000s,009d13m33.4977720000s,160.123,2.076,5036037.059,517661.425,160.123,FIXED,29,33,0.900,0.014,0.017,0.0,2023-11-13,11:36:36,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,267.906,0,0.00000000,270.00000000,0.000,0.000,0.000
218,,045d28m39.5143500000s,009d13m33.4462980000s,162.200,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5143500000s,009d13m33.4462980000s,160.124,2.076,5036037.526,517660.306,160.124,FIXED,30,33,0.850,0.014,0.017,0.0,2023-11-13,11:36:38,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,268.822,0,0.00000000,270.00000000,0.000,0.000,0.000
219,,045d28m39.5288880000s,009d13m33.3948660000s,162.193,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5288880000s,009d13m33.3948660000s,160.117,2.076,5036037.972,517659.188,160.117,FIXED,30,33,0.890,0.014,0.017,0.0,2023-11-13,11:36:40,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,269.747,0,0.00000000,270.00000000,0.000,0.000,0.000
220,,045d28m39.5473680000s,009d13m33.3451560000s,162.172,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5473680000s,009d13m33.3451560000s,160.096,2.076,5036038.539,517658.107,160.096,FIXED,28,33,0.970,0.014,0.017,0.0,2023-11-13,11:36:42,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,270.604,0,0.00000000,270.00000000,0.000,0.000,0.000
221,,045d28m39.5619180000s,009d13m33.2926200000s,162.166,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5619180000s,009d13m33.2926200000s,160.090,2.076,5036038.985,517656.965,160.090,FIXED,29,33,0.850,0.014,0.017,0.0,2023-11-13,11:36:44,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,271.557,0,0.00000000,270.00000000,0.000,0.000,0.000
222,,045d28m39.5811540000s,009d13m33.2419320000s,162.162,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5811540000s,009d13m33.2419320000s,160.086,2.076,5036039.575,517655.863,160.086,FIXED,28,33,0.920,0.014,0.017,0.0,2023-11-13,11:36:46,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,272.431,0,0.00000000,270.00000000,0.000,0.000,0.000
223,,045d28m39.5957940000s,009d13m33.1864560000s,162.151,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5957940000s,009d13m33.1864560000s,160.075,2.076,5036040.024,517654.657,160.075,FIXED,28,33,1.070,0.014,0.017,0.0,2023-11-13,11:36:48,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,273.448,0,0.00000000,270.00000000,0.000,0.000,0.000
224,,045d28m39.6150840000s,009d13m33.1351500000s,162.140,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6150840000s,009d13m33.1351500000s,160.064,2.076,5036040.616,517653.542,160.064,FIXED,28,33,0.880,0.014,0.017,0.0,2023-11-13,11:36:50,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,274.341,0,0.00000000,270.00000000,0.000,0.000,0.000
225,,045d28m39.6312720000s,009d13m33.0849420000s,162.106,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6312720000s,009d13m33.0849420000s,160.030,2.076,5036041.112,517652.450,160.030,FIXED,28,33,0.910,0.014,0.017,0.0,2023-11-13,11:36:52,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,275.244,0,0.00000000,270.00000000,0.000,0.000,0.000
226,,045d28m39.6453660000s,009d13m33.0322020000s,162.093,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6453660000s,009d13m33.0322020000s,160.017,2.076,5036041.544,517651.304,160.017,FIXED,27,33,0.890,0.014,0.017,0.0,2023-11-13,11:36:54,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,276.216,0,0.00000000,270.00000000,0.000,0.000,0.000
227,,045d28m39.6621600000s,009d13m32.9884020000s,162.110,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6621600000s,009d13m32.9884020000s,160.034,2.076,5036042.060,517650.352,160.034,FIXED,26,33,0.880,0.014,0.017,0.0,2023-11-13,11:36:56,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,276.979,0,0.00000000,270.00000000,0.000,0.000,0.000
228,,045d28m39.6812880000s,009d13m32.9430240000s,162.117,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6812880000s,009d13m32.9430240000s,160.041,2.076,5036042.647,517649.365,160.041,FIXED,28,33,1.060,0.014,0.017,0.0,2023-11-13,11:36:58,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,277.759,0,0.00000000,270.00000000,0.000,0.000,0.000
229,,045d28m39.6991800000s,009d13m32.8949280000s,162.105,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6991800000s,009d13m32.8949280000s,160.029,2.076,5036043.196,517648.319,160.029,FIXED,27,33,1.050,0.014,0.017,0.0,2023-11-13,11:37:00,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,278.610,0,0.00000000,270.00000000,0.000,0.000,0.000
230,,045d28m39.7158060000s,009d13m32.8512360000s,162.106,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.7158060000s,009d13m32.8512360000s,160.030,2.076,5036043.707,517647.369,160.030,FIXED,26,33,1.020,0.014,0.017,0.0,2023-11-13,11:37:02,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,279.380,0,0.00000000,270.00000000,0.000,0.000,0.000
231,,045d28m39.7203720000s,009d13m32.8364760000s,161.977,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.7203720000s,009d13m32.8364760000s,159.901,2.076,5036043.847,517647.048,159.901,FIXED,26,33,0.970,0.014,0.017,0.0,2023-11-13,11:37:04,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,279.664,0,0.00000000,270.00000000,0.000,0.000,0.000
